uuid,inat_id,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements,kingdom,phylum,class,order,family,genus,taxon_id,taxon_rank,taxon_name,common_name
2734d3b7-a3b1-4561-9042-3ff7fc981ea2,89577634,False,,,99.0,99.0,precise,2021-08-01 09:56:36-07:00,2021-08-01,-121.9041185081,45.688713283,84QWM300+,64.0,,17.2,32.8,0.0,5.7,,1017.4,Panaeolus,"Stevenson, WA 98648, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118262,genus,Panaeolus,Mottlegills
5a70fe13-d8c6-4f23-a96c-24d17e03b45e,83274620,False,,,182.0,182.0,precise,2021-06-13 19:36:17+00:00,2021-06-13,-122.3242597282,45.7640074158,84QVQM00+,354.0,,16.7,20.6,,6.6,,1012.1,Panaeolus papilionaceus,Rock Creek Campground,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
58b74df9-a339-4ec2-9b03-3e06b676f2ff,65559508,False,,,21.0,21.0,precise,2020-11-24 17:04:02+00:00,2020-11-24,-122.6836700262,45.5754988135,84QVH800+,45.0,,6.1,10.6,,7.3,,1018.7,Panaeolus foenisecii,"N Greenwich Ave, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
6886300a-0a10-4375-a384-34f4ba23f3b1,65238521,False,,,,,unknown,2014-04-20,2014-04-20,-121.2608,45.6895,84QWMP00+,303.0,,3.3,18.9,0.0,6.8,,1023.6,Panaeolus papilionaceus,"Lyle Cherry Orchard Trail, Klickitat Co., Washington, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
3524ab76-9416-46e0-ab1e-1619f15b6f1e,63214514,True,obscured,,10.0,27190.0,obscured,2020-10-21 15:29:20-07:00,2020-10-21,-122.6023849025,45.3291551329,84QV8900+,142.0,,5.6,14.4,,4.6,,1022.3,Panaeolus foenisecii,"Oregon, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
6a21753f-2ca1-47b7-9b5a-8d79db3db53f,59826183,False,,,13.0,13.0,precise,2020-09-16 15:40:40-07:00,2020-09-16,-122.67368194,45.7195251,84QVP800+,63.0,,12.2,21.7,0.0,1.0,,1016.7,Panaeolus foenisecii,"Salmon Creek, WA, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
529e4871-5777-462a-a610-3ff235e3a7d3,58767753,False,,,65.0,65.0,precise,2020-09-06 14:12:36-07:00,2020-09-06,-122.5204087591,45.6432577859,84QVJF00+,77.0,,13.3,31.7,0.0,7.6,,1021.3,Panaeolus foenisecii,Vancouver,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
6cd20559-07dd-4e82-9e9c-8f5fb57fa985,57808753,False,,,6.0,6.0,precise,2020-06-11 09:04:49-07:00,2020-06-11,-122.6841183007,45.5683053372,84QVH800+,61.0,,15.6,23.3,,6.9,,1017.1,Panaeolus foenisecii,"Arbor Lodge, Portland, OR 97217, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
bf1fab5f-3f43-4e66-adce-ebe8972b020e,49634948,False,,,32.0,32.0,precise,2020-06-14 13:46:16-07:00,2020-06-14,-122.5203268644,45.6432862566,84QVJF00+,77.0,,10.0,20.0,0.3,7.2,,1016.9,Panaeolus foenisecii,Vancouver,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
92cc0823-d7c4-4e5a-bbb0-365f6399e2b8,49522239,False,,,65.0,65.0,precise,2020-06-14 00:58:49+00:00,2020-06-14,-122.8877497856,45.5118047058,84QVG400+,60.0,,7.8,19.4,,6.3,,1016.7,Panaeolus foenisecii,Beaverton,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
95dab0b7-8c56-4409-81ac-46231b7df6f2,49394353,False,,,19.0,19.0,precise,2020-06-13 01:40:57+00:00,2020-06-13,-122.0526957,45.6155811,84QVJW00+,40.0,,12.2,15.0,,9.6,,1015.5,Panaeolus foenisecii,Stevenson,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
4fb3dd62-140a-4a2d-8671-44681061756f,49278722,False,,,2.0,2.0,precise,2020-06-11 16:37:33-07:00,2020-06-11,-122.8463828936,45.5149489269,84QVG500+,68.0,,13.3,23.3,,7.0,,1016.9,Panaeolus foenisecii,"Five Oaks, Beaverton, OR, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
5d619eec-cdd9-40d6-9e46-2c5dd269e42b,47434454,False,,,18.0,18.0,precise,2020-05-26 12:42:58-07:00,2020-05-26,-122.7227381675,45.5122205365,84QVG700+,240.0,,13.3,22.2,0.0,10.8,,1019.7,Panaeolus foenisecii,"SW Highland Rd, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
fe76401a-6556-4777-a87f-1cdb73b97a24,46669804,False,,,34.0,34.0,precise,2020-05-20 17:27:59-07:00,2020-05-20,-122.9476416604,45.3119978842,84QV8300+,70.0,,10.6,15.6,,10.3,,1020.6,Panaeolus foenisecii,"N Springbrook Way, Newberg, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
15315cf5-e515-4fb6-b228-d84c97f69641,46665062,False,,,57.0,57.0,precise,2020-05-20 16:41:06-07:00,2020-05-20,-122.5975319924,45.5079357847,84QVGC00+,69.0,,10.0,16.1,0.8,10.8,,1020.0,Panaeolus foenisecii,"Mt. Tabor Park, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
13c5ec8c-e2bc-49b8-b9ea-33229111fa6c,45648840,False,,,27458.0,27458.0,coarse,2020-05-11 09:36:28-07:00,2020-05-11,-121.656391438,45.1006430801,84QW4800+,1300.0,,,,,,,,Panaeolus papilionaceus,"Oregon Skyline Rd, Estacada, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
d06e08e7-a9bd-49b5-85a0-ae1bce7897ee,44816852,False,,,5.0,5.0,precise,2020-05-03 16:51:45-07:00,2020-05-03,-122.686425,45.57627167,84QVH800+,44.0,,7.2,15.0,,5.7,,1024.4,Panaeolus foenisecii,"N Campbell Ave, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
17d9833a-1b5e-45bc-be6e-2abc00b143bb,41973107,False,,,,,unknown,2020-04-09 10:17:59-07:00,2020-04-09,-122.77489,45.573964,84QVH600+,290.0,,5.0,24.4,0.0,11.1,,1017.8,Panaeolus antillarum,"N Wygant St, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,348989,species,Panaeolus antillarum,
e5b540ed-cd24-45ca-85be-a686ba7a2de9,38564546,False,,,,,unknown,2020-02-09 11:17:00-08:00,2020-02-09,-122.352275,45.2990166667,84QV7J00+,135.0,,3.3,6.7,0.0,2.8,,1032.2,Panaeolus papilionaceus,"Milo McIver State Park, OR, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
69e30718-695f-4ae2-8a81-20a92701deba,35796077,False,,,5.0,5.0,precise,2019-11-17 15:08:59-10:00,2019-11-17,-122.70908333,45.477245,84QVF700+,146.0,,9.4,13.3,2.0,7.9,,1022.8,Panaeolus foenisecii,"SW Nebraska St, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
479992d5-ed42-4b22-b4ae-f83c884801ae,25706230,False,,,65.0,65.0,precise,2019-05-24 17:21:40-07:00,2019-05-24,-122.7588547183,45.587315481,84QVH600+,12.0,,11.1,16.1,,6.6,,1015.4,Panaeolus foenisecii,"Cathedral Park, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
0a4a0e6b-d99d-46b0-9afb-49fe33ae56c7,18116938,False,,,,,unknown,2018-11-04 13:11:00-08:00,2018-11-04,-122.6554095279,45.6249962747,84QVJ800+,34.0,,9.4,17.2,,8.2,,1017.5,Panaeolus foenisecii,"Hudson Bay, Vancouver, WA, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
a48f193b-7fa9-4f4d-b536-da02d0fe7da4,13470878,False,,,5.0,5.0,precise,2018-06-15 20:27:37-07:00,2018-06-15,-122.5905157441,45.4992069584,84QVFC00+,75.0,,12.8,22.8,0.0,12.6,,1014.3,Panaeolus foenisecii,"3211 SE 71st Ave, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
993f0e51-c655-4d87-87ef-6e80ea21e1cc,13038073,False,,,,,unknown,2018-06-02 06:31:00-07:00,2018-06-02,-122.572359452,45.6628160086,84QVMC00+,94.0,,9.4,27.2,0.0,7.2,,1021.6,Panaeolus foenisecii,"Five Corners, WA, USA",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
ef1c7265-3075-4a6e-9288-7ffcd1801c71,12851770,False,,,5.0,5.0,precise,2018-05-26 17:39:01-07:00,2018-05-26,-122.7046883333,45.47447,84QVF700+,170.0,,10.0,20.6,0.0,7.9,,1021.7,Panaeolus foenisecii,"2704 SW California St, Portland, OR, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
d60e5cb4-8aab-47ae-b66b-73138efb5adb,12628675,False,,,5.0,5.0,precise,2018-05-19 21:10:12-07:00,2018-05-19,-122.4402725605,45.3923107451,84QV9H00+,195.0,,12.8,20.6,,5.0,,1015.5,Panaeolus papilionaceus,"21672 SE Drake Rd, Damascus, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
d6d19a99-ea60-49a2-b58d-57ad6d06c39a,8836022,False,,,,,unknown,2017-11-16 14:37:00-08:00,2017-11-16,-122.6616661996,45.6283720024,84QVJ800+,34.0,,6.7,8.9,,9.0,,1006.3,Panaeolus foenisecii,"Hudson Bay, Vancouver, WA, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
6817aade-cae1-4b69-8928-e25eda56f87e,7812158,False,,,4.0,4.0,precise,2017-09-06 14:46:18-07:00,2017-09-06,-122.7072476,45.57582428,84QVH700+,52.0,,18.3,27.2,0.0,5.1,,1013.7,Panaeolus foenisecii,"7235-7245 N Fowler Ave, Portland, OR 97217, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
5224c928-bffe-43f0-a046-8e30dbc86099,6196345,False,,,,,unknown,2017-05-11 10:10:07-07:00,2017-05-11,-121.4245916667,45.9645466667,84QWXH00+,658.0,,9.4,20.0,,18.1,,1012.2,Panaeolus papilionaceus,"98619, Glenwood, WA, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
ecff093b-c76c-48bd-b2e9-b75346ce4e6e,396933689,True,obscured,,2017.0,28090.0,obscured,2026-09-03 09:17:13-06:00,2026-09-03,-107.3364264272,39.4742412265,85FJFM00+,2285.0,,,,,,,,Panaeolus semiovatus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
e77c1f3d-917d-45cf-ac80-4d7fa4bbbfed,391414556,False,,,54.0,54.0,precise,2026-07-28 13:34:19-06:00,2026-07-28,-106.784736571,35.8434056528,857MR600+,2257.0,,21.5,32.6,11.4,6.7,,,Panaeolus papilionaceus,"Sandoval County, US-NM, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
e047bc91-7b70-437f-b2ab-47cf1cf7ad18,388288318,False,,,4.0,4.0,precise,2026-08-04 09:37:29-06:00,2026-08-04,-107.8302207963,37.8510418441,859JV500+,3063.0,,13.0,27.0,0.0,5.0,,,Panaeolus semiovatus,"San Miguel County, US-CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
625502fd-fc65-4ae3-92d0-bd9bfd369546,386995634,False,,,2.0,2.0,precise,2026-07-31 15:19:05-06:00,2026-07-31,-105.5480382234,36.1541426276,858P5F00+,2515.0,,16.8,31.6,0.8,15.0,,1017.9,Panaeolus semiovatus,"NM-518, Vadito, NM, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
7e112642-170c-43df-b84d-88da2a6ef64b,386893788,True,obscured,,4.0,27939.0,obscured,2026-07-31 09:16:29-06:00,2026-07-31,-105.1522593251,40.5163367746,85GPGR00+,1655.0,,18.3,32.2,0.3,5.2,,,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
062a7b80-fbbc-486f-a6e9-af331d96ec70,386888999,True,obscured,,6.0,27939.0,obscured,2026-07-31 09:01:51-06:00,2026-07-31,-105.1456219409,40.5628323077,85GPHV00+,1594.0,,18.3,32.2,0.3,5.2,,,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
f5c6af1e-943b-4d6a-b548-549f096afb0a,386887729,True,obscured,,5.0,27939.0,obscured,2026-07-31 08:55:49-06:00,2026-07-31,-105.1766153526,40.5600124119,85GPHR00+,1731.0,,18.3,32.2,0.3,5.2,,,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
df6c73c4-00d9-4ce9-ba2b-4a7cbb876dec,386433843,True,obscured,,8.0,27939.0,obscured,2026-07-29 18:46:58-06:00,2026-07-29,-105.1482865109,40.5789251636,85GPHV00+,1572.0,,17.2,31.7,2.0,5.3,,,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
a60bf62f-64a1-4b8e-af24-a301facf70aa,384726693,False,,,201.0,201.0,precise,2026-07-24 11:42:00-06:00,2026-07-24,-105.0770785036,40.5710410592,85GPHW00+,1525.0,,17.2,36.7,0.0,5.2,,,Panaeolus cinctulus,"E Pitkin St, Fort Collins, CO, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
50239144-cbad-4381-88dd-7546d840359c,370829976,False,,,6.0,6.0,precise,2026-06-10 10:52:42-06:00,2026-06-10,-104.8396616667,39.5552633333,85FQH500+,1794.0,,12.8,29.4,0.0,7.4,,,Panaeolus foenisecii,"Liberty Blvd, Englewood, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
aafcc337-60ab-4451-904a-541fcc9a327a,370031254,False,,,14.0,14.0,precise,2026-06-08 09:30:28-06:00,2026-06-08,-104.909845,39.59082,85FQH300+,1729.0,,16.7,26.1,0.5,7.0,,,Panaeolus foenisecii,"E Easter Ave, Centennial, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
196b055f-84c8-448e-bb00-778c2633cb8b,366362977,False,,,3.0,3.0,precise,2026-05-29 09:30:04-06:00,2026-05-29,-104.8250283333,38.8579666667,85CQV500+,1861.0,,11.7,23.9,,9.6,,1006.6,Panaeolus foenisecii,"W Del Norte St, Colorado Springs, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
c7f1a121-5c52-4fd0-9adf-f9eaa7104435,361234581,False,,,,,unknown,2026-05-11 15:59:00-06:00,2026-05-11,-107.4278666667,40.0114066667,85GJ2H00+,2468.0,,1.7,27.8,0.0,5.4,,1017.7,Panaeolus semiovatus,"Rio Blanco County, CO, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
ac8c612c-1616-4322-847f-f04e5456816c,350123327,False,,,,,unknown,2024-08-27 10:58:00-06:00,2024-08-27,-106.3420685699,36.72262974,858MPM00+,3012.0,,,,,,,,Panaeolus semiovatus,"Rio Arriba, New Mexico, United States",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
92208009-2599-4b3d-93f8-5a7f3e4c1197,332970604,False,,,,,unknown,2025-09-20 12:45:00-06:00,2025-09-20,-102.3309111111,43.9021805556,85MVWM00+,903.0,,,,,,,,Panaeolus papilionaceus,"Pennington County, SD, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
5f980052-07f6-4d98-872b-0780f4b6572e,320763767,False,,,4.0,4.0,precise,2025-09-20 10:31:08-06:00,2025-09-20,-105.614555,36.0556221667,858P3900+,2856.0,,9.2,23.1,0.0,9.1,,1017.1,Panaeolus semiovatus,"Taos County, US-NM, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
e010332f-c346-472e-b029-324034f22ad6,320287091,False,,,2.0,2.0,precise,2025-10-11 14:56:26-06:00,2025-10-11,-104.90542,40.4838633333,85GQF300+,1460.0,,9.0,18.0,0.3,4.9,,1011.5,Panaeolus foenisecii,"Windsor Lake Trail, Windsor, CO, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
9305aef8-ac0c-4287-9402-0f10e38ed712,317454010,True,obscured,,15.0,28620.0,obscured,2025-09-23 14:09:00-06:00,2025-09-23,-105.6663475778,35.8662007828,857PV800+,3161.0,,8.0,26.0,0.0,16.5,,1022.9,Panaeolus semiovatus,"New Mexico, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
d45a478b-c016-43e6-8efd-032bc093a242,317131876,False,,,7.0,7.0,precise,2025-09-27 12:22:47-06:00,2025-09-27,-106.7058428761,35.9415808846,857MW700+,2515.0,,12.0,17.0,0.5,9.2,,1024.2,Panaeolus papilionaceus,"Sandoval County, US-NM, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
44991e3b-b4cd-412f-9113-004b8f285d59,310773417,True,obscured,,5.0,27939.0,obscured,2025-09-01 09:02:35-06:00,2025-09-01,-104.8648149813,40.4457348286,85GQC400+,1444.0,,12.0,31.0,0.0,12.2,,1026.9,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
27c5e3dd-6a98-4457-89e3-3d0fab038d2c,310567393,False,,,9.0,9.0,precise,2025-08-31 09:51:27-06:00,2025-08-31,-104.7085058,39.1001252893,85FQ4700+,2277.0,,7.0,22.0,0.0,10.6,,1030.8,Panaeolus papilionaceus,"Walker Rd, Colorado Springs, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
ee73a012-27d8-4be7-bce1-76262e60a527,310192639,False,,,30.0,30.0,precise,2025-08-29 14:18:22-06:00,2025-08-29,-105.0743908873,40.5707052435,85GPHW00+,1524.0,,13.0,29.0,2.3,10.0,,1022.1,Panaeolus cinctulus,"Colorado State University, Fort Collins, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
325b55f2-872e-4555-8750-834e1239605d,309973810,True,obscured,,5.0,27939.0,obscured,2025-08-29 08:35:09-06:00,2025-08-29,-106.9793063431,40.5949787093,85GMH200+,2139.0,,8.0,18.0,0.3,5.4,,1027.0,Panaeolus foenisecii,"Colorado, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
ee0a3cb7-0f30-4f90-9357-f25d9ce5a61f,309708127,True,obscured,,5.0,28060.0,obscured,2025-08-28 06:51:35-06:00,2025-08-28,-104.9136548243,39.6934729267,85FQM300+,1647.0,,14.5,23.9,1.9,11.7,,1018.1,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
0500a5f1-bb91-4810-830b-5a78b12b3c22,309252862,False,,,20.0,20.0,precise,2025-08-25 19:44:39-06:00,2025-08-25,-105.0744772254,40.5707534671,85GPHW00+,1524.0,,14.0,22.0,9.0,8.0,,1022.9,Panaeolus cinctulus,"Colorado State University, Fort Collins, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
e23654a7-c93d-46d4-a345-d05bdafcdeab,309019178,False,,,,,unknown,2025-08-25 08:27:20-06:00,2025-08-25,-104.8890838611,39.6695518333,85FQM400+,1661.0,,14.4,21.0,12.3,9.3,,1023.7,Panaeolus cinctulus,"Four Square Mile, CO, USA",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
8af41584-f4b7-4fcb-a79f-8759c17afed1,309010160,True,obscured,,4.0,27939.0,obscured,2025-08-25 08:47:43-06:00,2025-08-25,-105.0534989807,40.4523230657,85GPFW00+,1519.0,,14.0,22.0,9.0,8.0,,1022.9,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
46d04fff-3c7a-4132-9042-e7ab81ae3e19,309010131,True,obscured,,4.0,27939.0,obscured,2025-08-25 08:44:44-06:00,2025-08-25,-105.0009711677,40.4714300226,85GPFX00+,1496.0,,14.0,22.0,9.0,8.0,,1022.9,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
a6255e00-5181-41f1-814f-34604fe07ead,306483881,True,obscured,,5.0,27939.0,obscured,2025-08-15 07:44:16-06:00,2025-08-15,-105.0779741989,40.4454983336,85GPCW00+,1545.0,,16.7,33.3,0.0,9.8,,1010.3,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
b1c1424d-b52d-4159-ac61-5c8a60f59a0f,306134035,False,,,24.0,24.0,precise,2025-08-13 17:53:30-06:00,2025-08-13,-107.8692817311,37.2770318039,859J7400+,2096.0,,11.7,32.2,0.0,5.1,,1014.1,Panaeolus cinctulus,"Fort Lewis College, Durango, CO, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
90575c59-875b-4ce7-8b43-3a70d9250bed,305880291,True,obscured,,6.0,27939.0,obscured,2025-08-12 16:13:36-06:00,2025-08-12,-105.0048011444,40.4434905107,85GPCX00+,1531.0,,16.7,31.7,0.0,12.9,,1015.7,Panaeolus cinctulus,"Colorado, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
6eb2c18c-36e4-4e11-be97-887e88f0594b,304011112,True,obscured,,100.0,27939.0,obscured,2025-08-05 10:34:17-06:00,2025-08-05,-105.1665054938,40.5661131413,85GPHR00+,1689.0,,16.7,37.2,0.0,9.0,,1011.1,Panaeolus cinctulus,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
2ccdd8c8-7b9e-44e0-bc29-82d1f06c99f0,304008699,True,obscured,,56.0,27939.0,obscured,2025-08-05 10:17:10-06:00,2025-08-05,-105.0690700713,40.4873570947,85GPFW00+,1530.0,,16.7,37.2,0.0,9.0,,1011.1,Panaeolus foenisecii,"Colorado, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
a7b07a79-5abb-43c3-b8e8-4377de5fc87b,299932610,False,,,,,unknown,2025-07-21 13:55:43-06:00,2025-07-21,-103.1545305556,44.0640055556,85PR3R00+,955.0,,20.0,31.7,0.0,12.2,,1009.5,Panaeolus foenisecii,"Rapid Valley, SD 57703, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
